plantripId,vehiculeId,trajetId,plannerId,travelerId,add_at,start_at,end_at
1100,714,778,1031,816,6152-11-22 11:57:40,6152-11-23 11:57:40,6152-11-23 12:27:40
1623,760,364,1031,4066,7243-11-11 03:03:35,7243-11-12 03:03:35,7243-11-12 03:33:35
1867,69,669,1031,2860,7185-08-24 21:51:35,7185-08-25 21:51:35,7185-08-25 22:21:35
1443,146,80,1031,50,5142-07-31 12:48:23,5142-08-01 12:48:23,5142-08-01 13:18:23
1939,801,274,1031,1393,6956-11-11 22:46:29,6956-11-12 22:46:29,6956-11-12 23:16:29
1933,54,370,1031,958,5548-10-29 10:34:48,5548-10-30 10:34:48,5548-10-30 11:04:48
1378,674,170,1031,2535,6793-12-21 08:16:59,6793-12-22 08:16:59,6793-12-22 08:46:59
1114,248,907,1031,3343,5452-06-15 15:01:28,5452-06-16 15:01:28,5452-06-16 15:31:28
1851,675,628,1031,4529,5828-12-02 23:59:54,5828-12-03 23:59:54,5828-12-04 00:29:54
1191,640,756,1031,4035,7053-09-22 08:50:37,7053-09-23 08:50:37,7053-09-23 09:20:37
1382,670,191,1031,2983,6252-07-25 06:57:57,6252-07-26 06:57:57,6252-07-26 07:27:57
1019,105,218,1031,350,5562-02-28 06:25:21,5562-03-01 06:25:21,5562-03-01 06:55:21
1864,468,96,1031,2444,6484-01-21 07:47:58,6484-01-22 07:47:58,6484-01-22 08:17:58
1833,688,738,1031,1372,5990-07-03 10:19:14,5990-07-04 10:19:14,5990-07-04 10:49:14
1930,380,132,1031,3729,5956-02-11 13:03:33,5956-02-12 13:03:33,5956-02-12 13:33:33
1470,587,762,1031,2814,6987-12-06 05:09:54,6987-12-07 05:09:54,6987-12-07 05:39:54
1996,339,587,1031,1163,6325-10-29 21:42:48,6325-10-30 21:42:48,6325-10-30 22:12:48
1260,306,780,1031,3193,5824-06-26 14:58:29,5824-06-27 14:58:29,5824-06-27 15:28:29
1099,880,939,1031,757,5354-03-04 11:38:00,5354-03-05 11:38:00,5354-03-05 12:08:00
1182,850,983,1031,1973,7168-05-14 21:20:20,7168-05-15 21:20:20,7168-05-15 21:50:20
1627,137,939,1031,534,6528-09-11 12:43:08,6528-09-12 12:43:08,6528-09-12 13:13:08
1547,572,720,1031,2771,7246-10-06 04:52:01,7246-10-07 04:52:01,7246-10-07 05:22:01
1880,66,823,1031,1973,6792-11-29 07:06:49,6792-11-30 07:06:49,6792-11-30 07:36:49
1545,763,850,1031,1324,6608-04-01 22:43:31,6608-04-02 22:43:31,6608-04-02 23:13:31
1160,72,722,1031,4860,7066-08-19 12:25:54,7066-08-20 12:25:54,7066-08-20 12:55:54
1360,616,118,1031,3912,5483-08-10 15:00:37,5483-08-11 15:00:37,5483-08-11 15:30:37
1251,302,258,1031,4381,6441-03-15 19:12:59,6441-03-16 19:12:59,6441-03-16 19:42:59
1981,457,111,1031,267,5360-08-31 10:35:25,5360-09-01 10:35:25,5360-09-01 11:05:25
1071,826,550,1031,3069,6432-09-04 06:38:17,6432-09-05 06:38:17,6432-09-05 07:08:17
1090,148,745,1031,118,7265-10-27 19:02:40,7265-10-28 19:02:40,7265-10-28 19:32:40
1826,520,541,1031,3121,5424-09-11 14:59:30,5424-09-12 14:59:30,5424-09-12 15:29:30
1325,722,809,1031,37,5917-01-14 04:41:03,5917-01-15 04:41:03,5917-01-15 05:11:03
1962,961,254,1031,2309,6017-09-15 00:53:32,6017-09-16 00:53:32,6017-09-16 01:23:32
1217,158,56,1031,2942,5281-09-27 19:14:15,5281-09-28 19:14:15,5281-09-28 19:44:15
1220,218,466,1031,158,6122-01-27 15:46:43,6122-01-28 15:46:43,6122-01-28 16:16:43
1482,68,499,1031,584,6445-07-08 14:41:21,6445-07-09 14:41:21,6445-07-09 15:11:21
1067,536,985,1031,1531,6867-01-08 10:55:29,6867-01-09 10:55:29,6867-01-09 11:25:29
1138,858,553,1031,259,5453-07-31 05:40:43,5453-08-01 05:40:43,5453-08-01 06:10:43
1483,794,881,1031,139,7039-08-19 05:41:36,7039-08-20 05:41:36,7039-08-20 06:11:36
1504,4,892,1031,1775,6486-05-13 08:28:15,6486-05-14 08:28:15,6486-05-14 08:58:15
1848,678,798,1031,3549,5315-12-21 18:29:51,5315-12-22 18:29:51,5315-12-22 18:59:51
1774,322,251,1031,2240,6132-05-12 11:52:36,6132-05-13 11:52:36,6132-05-13 12:22:36
1669,357,646,1031,3074,6366-02-08 23:36:17,6366-02-09 23:36:17,6366-02-10 00:06:17
1790,247,931,1031,1304,5186-08-13 11:18:32,5186-08-14 11:18:32,5186-08-14 11:48:32
1798,895,271,1031,2465,6578-01-29 08:31:12,6578-01-30 08:31:12,6578-01-30 09:01:12
1335,41,705,1031,3316,5936-10-18 14:56:58,5936-10-19 14:56:58,5936-10-19 15:26:58
1396,603,932,1031,4345,6560-12-02 18:31:21,6560-12-03 18:31:21,6560-12-03 19:01:21
1327,712,658,1031,4510,6920-05-31 01:53:48,6920-06-01 01:53:48,6920-06-01 02:23:48
1047,126,828,1031,3154,6789-11-05 13:45:44,6789-11-06 13:45:44,6789-11-06 14:15:44
1600,552,4,1031,1903,5321-08-07 03:20:22,5321-08-08 03:20:22,5321-08-08 03:50:22
1047,980,23,1031,4491,6226-09-05 16:42:24,6226-09-06 16:42:24,6226-09-06 17:12:24
1609,463,660,1031,705,5970-09-30 13:57:07,5970-10-01 13:57:07,5970-10-01 14:27:07
1534,637,818,1031,2024,5142-08-07 20:54:20,5142-08-08 20:54:20,5142-08-08 21:24:20
1504,282,246,1031,1301,6198-12-11 22:44:07,6198-12-12 22:44:07,6198-12-12 23:14:07
1556,722,954,1031,4725,7225-11-29 15:08:09,7225-11-30 15:08:09,7225-11-30 15:38:09
1556,168,517,1031,1333,6765-03-27 13:01:02,6765-03-28 13:01:02,6765-03-28 13:31:02
1849,692,568,1031,2107,5269-02-22 06:10:46,5269-02-23 06:10:46,5269-02-23 06:40:46
1910,993,888,1031,1047,6273-06-06 16:23:19,6273-06-07 16:23:19,6273-06-07 16:53:19
1037,321,511,1031,4208,5061-05-02 14:48:23,5061-05-03 14:48:23,5061-05-03 15:18:23
1985,519,249,1031,2689,5709-05-03 18:17:28,5709-05-04 18:17:28,5709-05-04 18:47:28
1146,793,692,1031,375,6140-07-04 01:57:52,6140-07-05 01:57:52,6140-07-05 02:27:52
1385,635,598,1031,4773,7113-08-17 12:15:22,7113-08-18 12:15:22,7113-08-18 12:45:22
1499,400,591,1031,4529,5515-03-09 19:46:15,5515-03-10 19:46:15,5515-03-10 20:16:15
1309,894,605,1031,3797,4993-04-17 10:07:42,4993-04-18 10:07:42,4993-04-18 10:37:42
1218,63,594,1031,886,6886-05-22 18:11:34,6886-05-23 18:11:34,6886-05-23 18:41:34
1783,159,567,1031,1749,6559-10-23 13:40:12,6559-10-24 13:40:12,6559-10-24 14:10:12
1342,469,522,1031,2059,6806-11-15 13:11:57,6806-11-16 13:11:57,6806-11-16 13:41:57
1980,115,821,1031,4085,5435-10-02 07:08:48,5435-10-03 07:08:48,5435-10-03 07:38:48
1897,844,978,1031,1061,6874-12-16 04:06:00,6874-12-17 04:06:00,6874-12-17 04:36:00
1625,746,811,1031,3322,7159-08-15 01:24:06,7159-08-16 01:24:06,7159-08-16 01:54:06
1840,401,858,1031,4786,6558-05-23 03:16:22,6558-05-24 03:16:22,6558-05-24 03:46:22
1598,7,177,1031,1792,7112-02-22 03:28:31,7112-02-23 03:28:31,7112-02-23 03:58:31
1510,399,387,1031,982,4989-06-17 11:20:19,4989-06-18 11:20:19,4989-06-18 11:50:19
1756,194,875,1031,1241,5945-11-03 18:34:24,5945-11-04 18:34:24,5945-11-04 19:04:24
1671,604,310,1031,136,6817-06-29 03:00:45,6817-06-30 03:00:45,6817-06-30 03:30:45
1047,780,239,1031,1047,5699-09-28 03:02:45,5699-09-29 03:02:45,5699-09-29 03:32:45
1289,692,749,1031,4697,6384-02-13 12:31:03,6384-02-14 12:31:03,6384-02-14 13:01:03
1393,11,602,1031,3744,7038-12-31 12:39:13,7039-01-01 12:39:13,7039-01-01 13:09:13
1226,575,510,1031,1099,5401-02-06 01:36:12,5401-02-07 01:36:12,5401-02-07 02:06:12
1270,810,480,1031,2369,5079-09-12 05:27:49,5079-09-13 05:27:49,5079-09-13 05:57:49
1336,841,736,1031,3566,6558-11-03 10:44:30,6558-11-04 10:44:30,6558-11-04 11:14:30
1118,359,198,1031,4840,5092-09-04 07:35:34,5092-09-05 07:35:34,5092-09-05 08:05:34
1893,404,914,1031,858,5359-10-13 12:34:49,5359-10-14 12:34:49,5359-10-14 13:04:49
1055,622,426,1031,3863,6847-05-13 13:44:12,6847-05-14 13:44:12,6847-05-14 14:14:12
1300,637,203,1031,3339,6156-07-10 17:20:41,6156-07-11 17:20:41,6156-07-11 17:50:41
1443,58,384,1031,1372,6039-02-12 04:50:59,6039-02-13 04:50:59,6039-02-13 05:20:59
1551,262,50,1031,1561,7047-03-19 10:55:25,7047-03-20 10:55:25,7047-03-20 11:25:25
1862,692,961,1031,3376,6598-10-15 11:31:54,6598-10-16 11:31:54,6598-10-16 12:01:54
1920,569,7,1031,3234,5933-10-31 02:40:34,5933-11-01 02:40:34,5933-11-01 03:10:34
1348,793,8,1031,146,5804-09-20 07:57:41,5804-09-21 07:57:41,5804-09-21 08:27:41
1859,830,245,1031,4904,6709-12-29 10:29:28,6709-12-30 10:29:28,6709-12-30 10:59:28
1410,891,771,1031,1783,6651-03-23 05:57:47,6651-03-24 05:57:47,6651-03-24 06:27:47
1742,834,350,1031,1988,6030-06-11 06:53:37,6030-06-12 06:53:37,6030-06-12 07:23:37
1790,707,230,1031,3199,6543-01-14 03:33:31,6543-01-15 03:33:31,6543-01-15 04:03:31
1548,436,191,1031,620,5082-09-29 04:55:32,5082-09-30 04:55:32,5082-09-30 05:25:32
1344,778,444,1031,1040,7042-04-22 15:58:20,7042-04-23 15:58:20,7042-04-23 16:28:20
1476,253,323,1031,3661,5241-03-31 03:27:34,5241-04-01 03:27:34,5241-04-01 03:57:34
1855,390,223,1031,2916,7212-02-10 07:32:46,7212-02-11 07:32:46,7212-02-11 08:02:46
1598,343,932,1031,4278,5956-07-09 16:31:20,5956-07-10 16:31:20,5956-07-10 17:01:20
1546,495,971,1031,305,5742-11-22 13:57:10,5742-11-23 13:57:10,5742-11-23 14:27:10
1004,719,851,1031,2924,6339-11-15 17:14:15,6339-11-16 17:14:15,6339-11-16 17:44:15
1314,228,836,1031,3292,5453-04-02 13:28:25,5453-04-03 13:28:25,5453-04-03 13:58:25
1092,894,226,1031,1040,5406-04-26 14:12:17,5406-04-27 14:12:17,5406-04-27 14:42:17
1781,524,771,1031,2306,5041-11-09 07:37:02,5041-11-10 07:37:02,5041-11-10 08:07:02
1975,959,953,1031,2297,6125-09-20 11:07:03,6125-09-21 11:07:03,6125-09-21 11:37:03
1434,549,256,1031,4847,7068-01-26 08:24:20,7068-01-27 08:24:20,7068-01-27 08:54:20
1564,336,956,1031,2106,5375-04-21 10:41:58,5375-04-22 10:41:58,5375-04-22 11:11:58
1625,20,318,1031,3310,6855-12-23 14:04:09,6855-12-24 14:04:09,6855-12-24 14:34:09
1724,643,483,1031,1673,5510-09-03 17:00:23,5510-09-04 17:00:23,5510-09-04 17:30:23
1646,808,809,1031,2812,7227-10-30 02:38:26,7227-10-31 02:38:26,7227-10-31 03:08:26
1817,87,656,1031,2807,6194-04-18 07:05:02,6194-04-19 07:05:02,6194-04-19 07:35:02
1445,980,29,1031,3107,7110-10-27 11:11:48,7110-10-28 11:11:48,7110-10-28 11:41:48
1737,763,941,1031,3391,5815-03-14 00:40:52,5815-03-15 00:40:52,5815-03-15 01:10:52
1352,961,377,1031,4290,6890-11-02 15:52:32,6890-11-03 15:52:32,6890-11-03 16:22:32
1515,414,666,1031,1358,6123-08-07 00:59:18,6123-08-08 00:59:18,6123-08-08 01:29:18
1474,126,864,1031,2005,6260-09-26 14:00:25,6260-09-27 14:00:25,6260-09-27 14:30:25
1187,9,812,1031,1600,5229-08-15 14:20:46,5229-08-16 14:20:46,5229-08-16 14:50:46
1588,941,185,1031,4389,5459-10-12 03:35:49,5459-10-13 03:35:49,5459-10-13 04:05:49
1464,643,35,1031,1653,7184-10-30 16:55:26,7184-10-31 16:55:26,7184-10-31 17:25:26
1240,302,596,1031,2162,6580-07-31 21:59:40,6580-08-01 21:59:40,6580-08-01 22:29:40
1460,754,990,1031,1625,7041-08-31 19:52:27,7041-09-01 19:52:27,7041-09-01 20:22:27
1296,884,189,1031,2395,6900-02-20 14:58:48,6900-02-21 14:58:48,6900-02-21 15:28:48
1592,187,327,1031,1101,5787-10-26 22:40:49,5787-10-27 22:40:49,5787-10-27 23:10:49
1941,183,209,1031,4345,6315-11-20 11:09:42,6315-11-21 11:09:42,6315-11-21 11:39:42
1907,629,365,1031,2331,5045-10-01 18:54:47,5045-10-02 18:54:47,5045-10-02 19:24:47
1670,441,57,1031,1132,5719-02-28 02:16:49,5719-03-01 02:16:49,5719-03-01 02:46:49
1158,612,715,1031,2072,6756-06-16 04:41:40,6756-06-17 04:41:40,6756-06-17 05:11:40
1007,336,954,1031,2648,5817-09-27 15:31:40,5817-09-28 15:31:40,5817-09-28 16:01:40
1251,706,451,1031,3848,7162-09-13 23:35:49,7162-09-14 23:35:49,7162-09-15 00:05:49
1668,602,323,1031,4721,6928-01-07 20:35:57,6928-01-08 20:35:57,6928-01-08 21:05:57
1461,973,645,1031,2812,6055-04-01 15:23:07,6055-04-02 15:23:07,6055-04-02 15:53:07
1902,187,561,1031,3098,6673-06-27 03:04:42,6673-06-28 03:04:42,6673-06-28 03:34:42
1679,154,169,1031,2161,7157-06-18 17:01:29,7157-06-19 17:01:29,7157-06-19 17:31:29
1458,186,941,1031,810,4979-12-18 20:15:01,4979-12-19 20:15:01,4979-12-19 20:45:01
1319,148,141,1031,3565,5627-03-09 20:22:46,5627-03-10 20:22:46,5627-03-10 20:52:46
1634,229,529,1031,182,6799-01-18 16:33:27,6799-01-19 16:33:27,6799-01-19 17:03:27
1867,985,482,1031,1054,5538-10-09 22:22:52,5538-10-10 22:22:52,5538-10-10 22:52:52
1001,930,626,1031,4256,5707-06-14 22:54:13,5707-06-15 22:54:13,5707-06-15 23:24:13
1099,570,26,1031,1205,6201-08-04 20:23:53,6201-08-05 20:23:53,6201-08-05 20:53:53
1427,588,168,1031,1742,5852-06-07 15:36:13,5852-06-08 15:36:13,5852-06-08 16:06:13
1444,856,412,1031,3808,6547-08-24 08:09:04,6547-08-25 08:09:04,6547-08-25 08:39:04
1957,414,562,1031,4928,6662-10-09 15:25:39,6662-10-10 15:25:39,6662-10-10 15:55:39
1307,581,668,1031,2299,6508-10-21 07:14:13,6508-10-22 07:14:13,6508-10-22 07:44:13
1329,471,383,1031,2672,5372-06-30 19:29:39,5372-07-01 19:29:39,5372-07-01 19:59:39
1120,251,65,1031,2184,6349-09-17 10:17:17,6349-09-18 10:17:17,6349-09-18 10:47:17
1418,146,881,1031,2757,6132-10-26 23:05:07,6132-10-27 23:05:07,6132-10-27 23:35:07
1882,544,534,1031,702,5537-08-14 07:38:19,5537-08-15 07:38:19,5537-08-15 08:08:19
1544,346,380,1031,1802,5533-03-23 06:06:53,5533-03-24 06:06:53,5533-03-24 06:36:53
1784,802,809,1031,3618,5960-01-02 11:36:39,5960-01-03 11:36:39,5960-01-03 12:06:39
1874,668,742,1031,3600,7249-01-18 07:17:00,7249-01-19 07:17:00,7249-01-19 07:47:00
1349,875,1,1031,4247,5185-06-17 05:38:25,5185-06-18 05:38:25,5185-06-18 06:08:25
1094,565,551,1031,2608,5351-11-27 09:48:41,5351-11-28 09:48:41,5351-11-28 10:18:41
1280,769,249,1031,1642,6528-02-03 17:46:23,6528-02-04 17:46:23,6528-02-04 18:16:23
1217,633,124,1031,3473,5897-04-16 10:25:48,5897-04-17 10:25:48,5897-04-17 10:55:48
1321,55,792,1031,3151,5744-04-23 17:49:21,5744-04-24 17:49:21,5744-04-24 18:19:21
1993,83,12,1031,4761,5370-07-14 08:07:21,5370-07-15 08:07:21,5370-07-15 08:37:21
1724,584,344,1031,2917,6319-10-08 05:27:39,6319-10-09 05:27:39,6319-10-09 05:57:39
1274,70,1000,1031,2880,6687-09-15 16:26:25,6687-09-16 16:26:25,6687-09-16 16:56:25
1221,147,38,1031,502,6174-12-14 02:47:54,6174-12-15 02:47:54,6174-12-15 03:17:54
1522,500,182,1031,1739,7155-05-11 20:57:52,7155-05-12 20:57:52,7155-05-12 21:27:52
1681,700,867,1031,1723,6657-04-22 12:07:08,6657-04-23 12:07:08,6657-04-23 12:37:08
1874,422,760,1031,3117,6682-04-17 10:41:27,6682-04-18 10:41:27,6682-04-18 11:11:27
1422,693,397,1031,4724,5523-04-14 19:08:14,5523-04-15 19:08:14,5523-04-15 19:38:14
1573,741,702,1031,2087,6790-10-12 06:08:35,6790-10-13 06:08:35,6790-10-13 06:38:35
1854,380,132,1031,4698,6545-10-24 03:26:02,6545-10-25 03:26:02,6545-10-25 03:56:02
1985,10,289,1031,4737,7233-11-10 03:19:52,7233-11-11 03:19:52,7233-11-11 03:49:52
1100,64,648,1031,3375,6873-04-08 10:36:19,6873-04-09 10:36:19,6873-04-09 11:06:19
1288,393,757,1031,1428,5722-07-12 10:02:56,5722-07-13 10:02:56,5722-07-13 10:32:56
1488,230,46,1031,3507,6203-10-31 15:53:13,6203-11-01 15:53:13,6203-11-01 16:23:13
1636,599,43,1031,408,5064-01-26 06:53:18,5064-01-27 06:53:18,5064-01-27 07:23:18
1389,394,918,1031,3751,6258-05-11 16:53:50,6258-05-12 16:53:50,6258-05-12 17:23:50
1102,272,396,1031,1139,7108-05-14 18:13:30,7108-05-15 18:13:30,7108-05-15 18:43:30
1960,754,158,1031,2434,6627-04-25 08:06:59,6627-04-26 08:06:59,6627-04-26 08:36:59
1099,302,947,1031,1478,5395-05-02 01:10:24,5395-05-03 01:10:24,5395-05-03 01:40:24
1912,179,521,1031,4972,5798-04-25 05:21:23,5798-04-26 05:21:23,5798-04-26 05:51:23
1437,919,655,1031,4818,5518-01-10 11:47:04,5518-01-11 11:47:04,5518-01-11 12:17:04
1522,994,499,1031,2392,6133-05-27 15:14:32,6133-05-28 15:14:32,6133-05-28 15:44:32
1843,826,903,1031,1302,5720-10-05 18:59:18,5720-10-06 18:59:18,5720-10-06 19:29:18
1790,75,323,1031,4049,5986-07-27 17:20:22,5986-07-28 17:20:22,5986-07-28 17:50:22
1587,731,482,1031,1655,7097-03-15 04:51:28,7097-03-16 04:51:28,7097-03-16 05:21:28
1688,947,768,1031,2296,5141-12-31 13:36:09,5142-01-01 13:36:09,5142-01-01 14:06:09
1758,36,836,1031,737,6575-04-25 22:45:46,6575-04-26 22:45:46,6575-04-26 23:15:46
1569,195,31,1031,3271,6318-01-12 10:25:49,6318-01-13 10:25:49,6318-01-13 10:55:49
1315,783,836,1031,1358,6507-05-31 20:54:41,6507-06-01 20:54:41,6507-06-01 21:24:41
1347,31,905,1031,1332,6213-07-06 02:44:16,6213-07-07 02:44:16,6213-07-07 03:14:16
1015,779,702,1031,179,6099-03-15 08:56:55,6099-03-16 08:56:55,6099-03-16 09:26:55
1685,729,832,1031,2741,6331-03-22 16:09:14,6331-03-23 16:09:14,6331-03-23 16:39:14
1669,801,243,1031,4941,5047-10-08 03:34:34,5047-10-09 03:34:34,5047-10-09 04:04:34
1503,876,945,1031,4517,4978-01-21 16:50:29,4978-01-22 16:50:29,4978-01-22 17:20:29
1883,934,977,1031,2555,4985-03-25 12:24:47,4985-03-26 12:24:47,4985-03-26 12:54:47
1232,772,209,1031,2640,6921-04-01 03:20:09,6921-04-02 03:20:09,6921-04-02 03:50:09
1728,175,604,1031,4018,5819-05-03 07:01:16,5819-05-04 07:01:16,5819-05-04 07:31:16
1937,69,763,1031,383,5178-12-26 07:56:11,5178-12-27 07:56:11,5178-12-27 08:26:11
1285,690,411,1031,2113,6323-02-02 22:06:28,6323-02-03 22:06:28,6323-02-03 22:36:28
1858,516,816,1031,1154,6162-10-10 10:52:19,6162-10-11 10:52:19,6162-10-11 11:22:19
1203,504,867,1031,850,5953-11-28 19:32:15,5953-11-29 19:32:15,5953-11-29 20:02:15
1218,453,780,1031,1751,6192-07-29 13:59:13,6192-07-30 13:59:13,6192-07-30 14:29:13
1888,413,721,1031,2005,6355-04-27 04:06:53,6355-04-28 04:06:53,6355-04-28 04:36:53
1902,863,131,1031,783,5087-12-14 01:00:34,5087-12-15 01:00:34,5087-12-15 01:30:34
1218,467,531,1031,4429,5886-02-01 18:22:14,5886-02-02 18:22:14,5886-02-02 18:52:14
1062,887,472,1031,194,5750-08-24 21:39:27,5750-08-25 21:39:27,5750-08-25 22:09:27
1518,69,943,1031,682,5582-06-08 04:50:28,5582-06-09 04:50:28,5582-06-09 05:20:28
1940,530,766,1031,3026,5890-04-05 00:33:53,5890-04-06 00:33:53,5890-04-06 01:03:53
1495,674,335,1031,749,6900-01-03 02:49:50,6900-01-04 02:49:50,6900-01-04 03:19:50
1421,746,434,1031,1436,7073-09-02 21:20:12,7073-09-03 21:20:12,7073-09-03 21:50:12
1357,968,637,1031,4443,6156-06-30 22:38:53,6156-07-01 22:38:53,6156-07-01 23:08:53
1980,575,172,1031,896,5344-12-12 03:42:09,5344-12-13 03:42:09,5344-12-13 04:12:09
1839,968,626,1031,165,5249-07-17 03:47:26,5249-07-18 03:47:26,5249-07-18 04:17:26
1572,910,10,1031,1348,6265-05-24 04:42:06,6265-05-25 04:42:06,6265-05-25 05:12:06
1414,800,197,1031,1766,5084-10-08 07:49:21,5084-10-09 07:49:21,5084-10-09 08:19:21
1081,955,999,1031,4686,5675-07-28 02:32:18,5675-07-29 02:32:18,5675-07-29 03:02:18
1294,289,481,1031,3729,6364-12-28 17:57:30,6364-12-29 17:57:30,6364-12-29 18:27:30
1314,730,973,1031,2209,6407-09-02 05:17:04,6407-09-03 05:17:04,6407-09-03 05:47:04
1885,410,905,1031,3470,7058-02-18 11:22:00,7058-02-19 11:22:00,7058-02-19 11:52:00
1231,931,646,1031,340,6855-08-23 20:34:17,6855-08-24 20:34:17,6855-08-24 21:04:17
1624,248,846,1031,1190,6092-04-21 12:20:03,6092-04-22 12:20:03,6092-04-22 12:50:03
1192,334,738,1031,682,5341-12-13 23:17:29,5341-12-14 23:17:29,5341-12-14 23:47:29
1024,321,218,1031,2650,6582-02-22 07:07:51,6582-02-23 07:07:51,6582-02-23 07:37:51
1481,494,388,1031,2906,6336-06-28 06:38:00,6336-06-29 06:38:00,6336-06-29 07:08:00
1332,938,760,1031,4299,5025-08-27 03:55:14,5025-08-28 03:55:14,5025-08-28 04:25:14
1308,575,928,1031,3517,6345-02-01 01:17:49,6345-02-02 01:17:49,6345-02-02 01:47:49
1067,425,980,1031,3813,5016-05-06 08:12:11,5016-05-07 08:12:11,5016-05-07 08:42:11
1306,54,403,1031,179,5685-09-03 10:45:49,5685-09-04 10:45:49,5685-09-04 11:15:49
1079,966,30,1031,3960,6425-06-28 09:53:34,6425-06-29 09:53:34,6425-06-29 10:23:34
1750,465,743,1031,1617,5060-04-01 03:20:05,5060-04-02 03:20:05,5060-04-02 03:50:05
1822,8,359,1031,893,7174-05-25 02:53:00,7174-05-26 02:53:00,7174-05-26 03:23:00
1921,279,837,1031,2331,5245-08-15 21:33:06,5245-08-16 21:33:06,5245-08-16 22:03:06
